0,0,2,112
0,1,2,95
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,1,107
0,0,1,106
0,0,1,106
0,7,7,116
1,3,4,95
0,0,2,107
0,0,2,102
1,3,2,121
0,0,2,111
0,0,2,106
0,0,2,107
0,0,2,107
0,0,2,123
0,0,3,106
1,7,1,107
0,1,3,107
0,0,3,107
0,0,3,107
0,0,3,107
0,0,2,107
0,0,0,102
0,0,2,107
0,7,2,102
0,0,2,107
0,0,2,104
1,0,1,119
0,1,1,107
0,1,1,107
0,1,1,107
0,0,3,115
0,0,2,123
0,0,2,123
0,1,1,107
0,0,2,123
0,0,2,116
0,0,2,107
0,0,2,102
1,7,2,102
1,7,2,102
0,0,2,102
0,0,3,93
0,0,3,102
0,0,3,102
0,0,3,102
0,0,2,95
0,0,6,14
1,7,5,117
1,7,0,116
1,7,5,107
0,0,3,107
0,0,3,107
0,0,3,107
0,0,2,102
0,0,2,102
0,0,2,102
1,1,2,107
0,0,2,102
0,0,2,116
0,0,2,102
0,0,3,115
0,0,2,123
0,0,3,102
0,0,3,102
0,0,3,107
0,0,3,107
0,0,3,102
0,0,2,107
0,0,3,102
0,0,3,102
0,0,0,102
0,0,2,123
0,0,2,123
0,0,2,116
0,0,0,95
0,0,3,93
0,0,2,102
0,0,2,102
0,0,2,107
0,0,3,102
0,0,2,102
0,0,5,102
0,0,2,95
0,0,2,107
0,0,3,102
0,0,3,102
0,1,0,106
0,0,2,106
0,0,5,102
0,1,1,116
0,0,2,102
0,0,2,102
0,0,1,116
0,0,2,102
0,0,2,117
0,0,2,102
1,7,2,102
1,7,2,102
1,7,2,107
0,0,2,109
0,0,2,102
0,0,0,116
0,0,2,95
0,0,3,106
0,0,2,102
0,0,2,102
0,0,3,98
0,0,3,102
0,0,2,116
0,0,0,116
0,0,2,123
0,0,2,116
0,0,2,116
0,0,2,102
0,0,2,116
0,0,2,116
0,0,2,122
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,3,116
0,0,1,116
0,0,3,102
0,0,2,117
1,2,0,116
0,0,2,123
0,0,2,102
0,0,2,107
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,107
0,0,2,123
0,0,2,102
0,0,2,102
0,0,2,112
0,0,5,102
0,0,3,102
0,0,3,93
0,0,2,102
0,0,2,102
0,0,2,123
0,0,2,102
0,0,2,102
0,0,3,102
0,1,0,106
0,0,2,102
0,0,2,102
0,0,2,123
0,0,2,95
0,0,2,121
0,0,2,106
0,0,2,106
0,0,3,93
0,0,2,106
1,7,2,105
1,7,2,105
1,7,2,105
0,1,2,102
0,0,2,115
0,0,2,93
0,0,2,106
0,0,2,102
0,0,3,102
0,0,2,123
0,0,2,102
0,0,2,102
0,1,3,93
0,0,3,102
1,7,2,102
0,0,3,93
0,0,3,106
0,2,1,116
0,0,2,123
1,0,2,113
0,0,0,106
1,7,2,112
0,0,2,112
0,0,2,112
0,0,2,102
0,0,2,107
0,0,2,107
0,0,2,107
0,0,2,112
0,0,2,112
0,0,2,109
0,0,3,93
0,0,2,95
0,0,2,95
0,0,2,95
0,0,2,107
0,1,2,104
0,0,2,116
1,7,2,93
0,0,2,102
0,0,2,102
0,1,2,102
0,0,2,102
0,0,2,107
0,0,5,106
1,7,0,115
0,0,3,120
0,0,2,102
0,0,2,102
2,0,3,118
1,1,0,116
0,0,2,107
0,0,2,121
0,0,2,106
0,0,5,106
0,0,3,116
1,0,0,115
0,0,5,109
1,0,1,88
0,0,3,107
0,0,2,102
1,7,3,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,107
0,0,2,102
0,0,5,102
0,0,2,102
0,0,2,102
0,0,2,109
0,0,2,102
0,0,2,102
0,0,0,106
1,0,1,116
0,0,0,121
0,0,0,106
1,0,1,115
0,0,2,106
0,1,6,117
0,0,2,106
0,0,0,102
0,0,2,106
0,0,2,116
0,0,2,107
0,0,2,107
0,0,0,112
0,1,3,93
0,1,2,117
0,0,2,102
0,0,2,112
0,0,2,112
0,0,2,112
0,4,2,95
0,0,2,102
0,0,2,113
0,0,2,102
0,0,3,95
0,0,1,116
0,0,1,116
1,0,1,102
1,0,1,102
1,3,2,107
0,1,2,104
1,1,0,72
0,0,2,106
2,0,2,116
0,9,0,116
0,0,1,107
0,0,2,107
0,0,2,116
0,0,2,116
0,0,1,107
0,0,2,107
0,1,1,116
0,0,4,95
0,0,2,112
1,0,0,116
0,0,3,102
1,7,8,102
1,0,0,116
0,0,2,117
0,0,0,102
0,0,2,123
0,0,2,117
0,0,5,102
0,0,2,112
0,0,2,107
0,0,2,107
0,0,2,107
0,0,2,107
0,0,2,112
0,0,2,116
0,0,2,102
2,0,0,116
0,2,2,106
5,10,0,116
0,0,2,104
0,0,2,95
0,0,2,102
0,0,3,102
0,0,3,28
0,0,2,112
0,0,2,112
0,0,2,112
1,0,1,116
2,8,0,112
0,3,2,102
0,2,2,106
0,2,0,112
0,8,2,106
0,0,6,112
0,2,2,115
0,0,2,104
1,0,0,116
0,0,2,102
0,4,2,102
1,0,0,116
0,0,2,102
0,0,2,95
0,0,4,95
0,0,3,94
0,0,2,102
0,7,0,116
0,0,5,102
0,0,0,106
0,1,0,112
0,0,3,106
0,0,6,107
0,0,6,107
0,0,2,102
0,0,2,106
0,1,2,123
0,0,6,116
0,1,0,116
0,4,0,116
0,0,0,102
1,0,0,116
0,0,3,44
0,1,1,113
0,0,2,106
0,0,2,116
2,0,0,116
0,1,2,95
0,0,2,106
2,0,0,116
0,0,3,109
0,0,2,95
0,0,2,116
1,7,2,95
1,7,2,95
0,0,2,95
0,0,8,107
1,7,2,107
0,0,2,107
1,0,1,116
1,0,1,116
1,0,1,116
0,0,0,116
0,1,2,104
2,1,0,116
0,0,2,107
0,0,2,107
1,0,1,106
0,0,2,102
0,0,3,109
0,0,0,109
0,0,3,116
0,1,1,106
1,7,2,106
0,1,2,102
0,5,2,106
1,0,1,116
1,0,0,116
0,0,5,102
0,0,3,117
0,0,2,119
0,0,1,107
0,0,2,121
1,7,2,102
1,7,0,102
0,0,3,107
0,0,2,107
0,0,2,107
0,0,2,112
0,0,2,107
0,0,2,102
0,0,2,106
0,0,3,104
0,0,6,22
0,0,2,102
0,0,2,102
0,2,2,107
0,1,5,102
1,0,6,116
0,0,0,106
0,1,1,109
0,0,5,102
0,0,3,102
0,0,0,107
0,1,1,107
1,0,2,95
0,0,2,106
0,0,2,106
0,0,2,106
0,0,2,117
0,0,3,95
1,1,5,102
0,0,2,116
0,0,2,116
1,7,2,116
0,0,3,113
0,7,5,102
1,7,2,102
1,4,2,104
0,0,2,102
0,0,3,123
1,0,1,116
1,0,1,109
0,3,0,106
1,1,1,112
0,0,3,107
1,7,2,102
1,7,2,102
0,0,2,123
0,0,2,106
0,0,0,106
0,0,0,106
0,0,2,102
0,0,3,109
0,0,2,106
0,0,2,106
0,0,2,123
0,0,2,123
0,0,2,123
0,0,2,102
0,0,2,109
0,0,2,102
0,0,2,106
1,0,0,116
0,0,2,104
0,0,3,107
0,0,0,102
0,0,2,123
0,0,0,106
0,0,2,106
0,0,5,102
0,0,2,123
0,1,0,112
0,0,2,123
0,0,2,106
0,0,3,109
0,0,5,102
0,0,2,106
0,0,3,109
0,0,3,93
0,0,3,93
1,0,1,106
0,0,2,102
1,7,2,102
1,7,2,109
0,0,3,102
0,0,0,102
0,0,2,104
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,102
0,0,2,106
0,7,5,102
1,8,3,102
0,0,2,102
0,0,2,106
0,0,8,107
0,0,8,123
0,0,8,107
0,0,8,107
1,7,2,123
1,0,1,106
1,1,2,104
1,3,1,112
0,0,3,102
1,2,1,115
1,7,8,106
0,0,2,102
0,0,2,102
1,0,1,117
0,1,6,112
1,7,2,102
0,0,3,4
0,0,3,93
0,0,3,93
0,0,2,95
0,0,2,93
0,0,1,116
0,0,2,116
0,7,5,102
0,1,2,104
0,0,2,95
1,7,2,102
0,0,2,106
0,1,2,116
0,1,2,116
0,1,2,116
0,0,2,106
0,0,2,106
1,0,1,109
1,15,2,95
0,0,6,93
0,0,2,107
0,0,2,117
0,0,0,102
0,0,2,106
0,0,2,102
0,0,2,102
0,0,2,106
0,0,2,119
0,0,1,106
0,0,3,93
0,0,3,102
1,0,5,102
0,0,3,104
0,0,3,41
1,0,5,116
0,0,2,102
0,0,2,102
0,0,2,106
0,0,7,107
0,0,2,107
0,1,2,115
0,2,2,116
0,0,2,107
0,0,2,102
0,0,2,102
0,0,2,109
1,7,2,116
0,0,2,102
0,0,2,107
2,1,0,115
0,0,4,95
0,0,2,95
0,7,5,102
0,0,2,116
0,0,2,107
0,0,3,107
0,0,2,112
0,0,5,102
0,0,2,16
0,0,2,112
0,0,3,93
1,7,2,102
0,0,3,74
0,7,5,102
1,0,5,102
0,0,3,113
0,2,2,102
0,0,1,117
1,0,1,117
0,0,3,117
2,0,3,117
0,0,3,117
0,0,2,112
0,0,2,112
0,0,3,106
0,0,8,102
1,0,1,109
0,0,2,102
0,7,5,102
0,2,3,102
0,0,2,107
0,0,2,123
0,0,2,107
1,0,0,102
0,0,3,93
0,0,2,112
0,0,2,102
0,0,3,93
1,0,1,107
0,0,2,102
0,0,5,102
0,0,2,93
0,0,2,106
0,0,3,93
0,0,3,93
0,0,2,117
0,0,3,102
0,0,2,102
0,0,4,95
